[2023-11-30 16:14:10] INFO  FileWorker:32 - Зміна параметрів каменя ""
[2023-11-30 16:14:14] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:14:20] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:14:25] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:16:58] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:16:58] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:16:58] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:18:57] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:18:57] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:18:57] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:19:44] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:19:44] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:19:44] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:21:05] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:21:05] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:21:05] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:21:12] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:21:12] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:21:12] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:21:20] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:21:20] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:21:20] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:21:24] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:21:27] INFO  FileWorker:32 - Зміна параметрів каменя ""
[2023-11-30 16:21:29] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:21:35] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:22:35] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:22:35] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:22:35] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:22:44] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:22:44] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:22:44] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:22:57] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:22:57] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:22:57] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:23:24] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:23:24] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:23:24] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:23:32] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:23:32] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:23:32] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:23:44] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:23:44] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:23:44] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:28:29] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:28:29] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:28:29] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:28:34] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:29:27] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:29:27] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:29:27] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:29:34] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:30:11] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 16:30:13] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:31:33] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:31:33] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:31:33] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:31:45] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:31:45] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:31:45] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:31:48] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:31:53] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 16:32:13] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:32:18] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:32:54] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:32:54] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:32:54] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:33:14] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:33:14] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:33:14] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:33:17] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:33:23] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:33:23] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:33:23] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:33:26] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:33:29] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 16:33:30] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:33:34] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:41:17] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:41:17] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:41:17] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:41:21] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:41:25] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 16:41:27] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:42:23] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:42:23] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:42:23] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:42:27] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:42:33] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:42:33] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:42:33] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:42:37] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:42:41] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 16:42:43] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 16:42:48] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:45:21] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:45:21] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:45:21] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:45:26] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:45:47] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:45:47] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:45:47] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:45:50] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:45:56] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:46:03] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:46:03] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:46:03] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:13] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:50:13] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:50:13] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:17] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:50:17] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:50:17] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:19] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:50:19] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:50:19] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:21] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:50:21] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:50:21] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:23] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:50:23] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:50:23] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:50:27] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:50:31] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:53:10] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:53:10] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:53:10] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:53:14] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:53:14] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:53:14] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:53:24] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 16:53:29] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 16:54:28] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:54:28] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:54:28] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:54:38] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:54:38] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:54:38] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:54:41] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 21:03:31] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:03:31] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:03:31] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 21:03:41] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 21:03:44] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 21:03:45] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 21:03:50] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 21:05:31] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:05:31] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:05:31] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 21:05:37] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 21:05:39] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 21:05:40] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 21:05:43] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
